timestamp_ms,label,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,gx_dps,gy_dps,gz_dps
63348,3,7176,-2420,14684,-1147,-1176,530,-8.75,-8.97,4.04
63360,3,7164,-2444,14736,-1093,-786,593,-8.34,-6,4.52
63372,3,7244,-2460,14508,-860,-577,682,-6.56,-4.4,5.2
63384,3,7500,-2384,14684,-493,-743,696,-3.76,-5.67,5.31
63417,3,7024,-2700,14204,-8,-446,630,-0.06,-3.4,4.81
63429,3,7108,-2672,14324,-12,-204,776,-0.09,-1.56,5.92
63441,3,7472,-2576,14488,46,-41,890,0.35,-0.31,6.79
63453,3,8108,-2452,14628,201,-108,706,1.53,-0.82,5.39
63465,3,7820,-2800,14312,39,-749,449,0.3,-5.71,3.43
63477,3,7648,-2664,14468,-149,-1181,221,-1.14,-9.01,1.69
63489,3,7084,-2668,14360,-139,-951,216,-1.06,-7.26,1.65
63501,3,6900,-2580,14316,184,-782,348,1.4,-5.97,2.66
63513,3,6976,-2788,14392,369,-638,713,2.82,-4.87,5.44
63546,3,7080,-2672,13856,283,-784,734,2.16,-5.98,5.6
63558,3,6868,-2656,13692,333,-465,842,2.54,-3.55,6.42
63570,3,7328,-2680,13920,145,-446,899,1.11,-3.4,6.86
63582,3,7632,-2656,14072,29,-507,776,0.22,-3.87,5.92
63594,3,7756,-2688,13972,158,-690,610,1.21,-5.26,4.65
63606,3,7664,-2628,14064,-45,-666,571,-0.34,-5.08,4.36
63618,3,7784,-2616,14340,225,-1161,599,1.72,-8.86,4.57
63630,3,7780,-2664,14428,689,-1594,543,5.26,-12.16,4.14
63642,3,7564,-2968,14492,522,-1498,501,3.98,-11.43,3.82
63675,3,7676,-3064,14504,38,-379,734,0.29,-2.89,5.6
63687,3,7564,-2852,14232,45,363,740,0.34,2.77,5.65
63699,3,7672,-2932,14024,15,953,651,0.11,7.27,4.97
63711,3,7700,-2992,13992,-408,1178,588,-3.11,8.99,4.49
63723,3,7844,-2836,14160,-539,1217,426,-4.11,9.28,3.25
63735,3,7836,-2808,14040,-171,854,192,-1.3,6.52,1.46
63747,3,7648,-2900,13880,-640,915,112,-4.88,6.98,0.85
63759,3,7536,-2976,13976,-588,398,259,-4.49,3.04,1.98
63771,3,7368,-2976,14100,-814,490,452,-6.21,3.74,3.45
63804,3,7628,-3064,13992,-643,1845,264,-4.91,14.08,2.01
63816,3,7740,-2968,14068,-726,2034,172,-5.54,15.52,1.31
63828,3,7656,-3076,14072,-664,2042,-27,-5.07,15.58,-0.21
63840,3,7480,-3288,14132,-1203,2262,-93,-9.18,17.26,-0.71
63852,3,7576,-3180,14392,-1218,2432,-280,-9.29,18.55,-2.14
63864,3,7488,-3260,14532,-949,2556,-180,-7.24,19.5,-1.37
63876,3,7456,-3368,14872,-826,3053,-266,-6.3,23.29,-2.03
63888,3,7652,-3568,14796,-998,3617,-486,-7.61,27.6,-3.71
63900,3,7804,-3572,14648,-1411,3945,-826,-10.77,30.1,-6.3
63933,3,7080,-3720,14456,-2527,4661,-1442,-19.28,35.56,-11
63945,3,6840,-3640,15004,-2470,5035,-1441,-18.84,38.41,-10.99
63957,3,6468,-3700,14988,-2399,5274,-1269,-18.3,40.24,-9.68
63969,3,5908,-3512,14988,-1884,5615,-902,-14.37,42.84,-6.88
63981,3,5844,-3552,15068,-1364,5929,-495,-10.41,45.23,-3.78
63993,3,6260,-3408,15408,-712,5750,-197,-5.43,43.87,-1.5
64005,3,6524,-3544,15180,-106,5881,-406,-0.81,44.87,-3.1
64017,3,6732,-3540,15628,612,5115,-523,4.67,39.02,-3.99
64029,3,6352,-3552,15500,1185,5480,-812,9.04,41.81,-6.2
64062,3,6024,-3716,16032,3838,6395,-1043,29.28,48.79,-7.96
64074,3,5184,-3692,15652,3849,6931,-864,29.37,52.88,-6.59
64086,3,5188,-3756,15216,3372,7326,-827,25.73,55.89,-6.31
64098,3,5868,-3396,15208,3152,7080,-1346,24.05,54.02,-10.27
64110,3,6100,-3308,15152,2844,6523,-2002,21.7,49.77,-15.27
64122,3,5740,-3136,15316,2950,6497,-2632,22.51,49.57,-20.08
64134,3,4620,-3276,15076,2721,6902,-2773,20.76,52.66,-21.16
64146,3,3828,-3128,14800,2488,8393,-2259,18.98,64.03,-17.23
64158,3,3068,-3392,13824,730,11263,-1580,5.57,85.93,-12.05
64191,3,3388,-2584,15404,-296,7653,-579,-2.26,58.39,-4.42
64203,3,3040,-2644,16288,1059,5619,-670,8.08,42.87,-5.11
64215,3,3056,-2720,16032,1872,5618,-1071,14.28,42.86,-8.17
64227,3,3048,-2652,15412,2188,4898,-999,16.69,37.37,-7.62
64239,3,2808,-2316,15836,2759,4676,-612,21.05,35.68,-4.67
64251,3,2396,-2592,15300,3315,6389,-156,25.29,48.74,-1.19
64263,3,2708,-2576,14984,2954,7035,442,22.54,53.67,3.37
64275,3,3292,-2392,15440,3067,6562,240,23.4,50.06,1.83
64287,3,2988,-2364,15596,3164,6062,-325,24.14,46.25,-2.48
64320,3,1836,-2092,14824,1995,6156,-650,15.22,46.97,-4.96
64332,3,1444,-2048,15008,1489,6315,-216,11.36,48.18,-1.65
64344,3,980,-1876,14968,957,6904,532,7.3,52.67,4.06
64356,3,704,-1996,14864,455,8870,1604,3.47,67.67,12.24
64368,3,1228,-1904,14848,-109,10908,2035,-0.83,83.22,15.53
64380,3,1644,-1660,15148,-257,10851,1976,-1.96,82.79,15.08
64392,3,1492,-1716,15560,679,10031,1400,5.18,76.53,10.68
64404,3,1084,-1888,15912,1483,9704,667,11.31,74.04,5.09
64416,3,516,-2160,15944,1640,8305,218,12.51,63.36,1.66
64449,3,-284,-2028,15932,1136,6776,477,8.67,51.7,3.64
64461,3,-260,-1868,15892,990,8598,918,7.55,65.6,7
64473,3,-388,-1976,15376,456,11131,1174,3.48,84.92,8.96
64485,3,-480,-1888,14484,-604,13154,1349,-4.61,100.36,10.29
64497,3,-1244,-1980,14164,-1608,14444,1493,-12.27,110.2,11.39
64509,3,-1984,-2016,14516,-2222,15284,1705,-16.95,116.61,13.01
64521,99,-2600,-2112,15060,-2498,15536,1728,-19.06,118.53,13.18
64533,99,-2840,-2200,15044,-2504,15266,1639,-19.1,116.47,12.5
64545,99,-3036,-2428,14720,-2706,14405,1331,-20.65,109.9,10.15
64578,99,-3600,-2716,15176,-2517,11340,281,-19.2,86.52,2.14
64590,99,-4156,-2932,15588,-2635,10765,180,-20.1,82.13,1.37
64602,99,-4588,-2920,16000,-2299,10253,189,-17.54,78.22,1.44
64614,99,-4676,-3032,16124,-1736,10415,144,-13.24,79.46,1.1
64626,99,-4624,-3172,15724,-1637,10340,0,-12.49,78.89,0
64638,99,-4644,-3132,15380,-1656,9856,-189,-12.63,75.2,-1.44
64650,99,-5048,-3200,14968,-2056,9608,-262,-15.69,73.3,-2
64662,99,-5184,-3124,15504,-2010,9784,-203,-15.34,74.65,-1.55
64674,99,-5232,-3244,15604,-1673,10038,-411,-12.76,76.58,-3.14
64707,99,-6348,-3500,14380,-1928,11303,-414,-14.71,86.24,-3.16
64719,99,-6364,-3232,14080,-1888,10976,-466,-14.4,83.74,-3.56
64731,99,-6800,-3372,13724,-1922,10050,-588,-14.66,76.68,-4.49
64743,99,-7240,-3544,13272,-2334,9028,-470,-17.81,68.88,-3.59
64755,99,-7388,-3464,12880,-2966,8066,-346,-22.63,61.54,-2.64
64767,99,-7276,-3484,13132,-3179,7009,-344,-24.25,53.47,-2.62
64779,99,-7324,-3612,13476,-3055,6508,-531,-23.31,49.65,-4.05
64791,99,-7224,-3704,13320,-3041,6287,-628,-23.2,47.97,-4.79
64803,99,-7052,-3524,13312,-2928,6755,-874,-22.34,51.54,-6.67
64836,99,-8288,-4064,12572,-3625,7324,-1372,-27.66,55.88,-10.47
64848,99,-8484,-4112,13168,-3464,6838,-1181,-26.43,52.17,-9.01
64860,99,-8536,-4288,13608,-2783,6326,-1154,-21.23,48.26,-8.8
64872,99,-8960,-4448,13648,-2079,5835,-1056,-15.86,44.52,-8.06
64884,99,-9176,-4524,13584,-1411,5301,-770,-10.77,40.44,-5.87
64896,99,-8836,-4552,13444,-859,4948,-768,-6.55,37.75,-5.86
64908,99,-8752,-4576,12940,-600,3982,-840,-4.58,30.38,-6.41
64920,99,-9172,-4796,12804,-489,2893,-664,-3.73,22.07,-5.07
64932,99,-8856,-4812,12936,-334,2652,-700,-2.55,20.23,-5.34
64965,99,-9276,-4896,12696,55,1397,-832,0.42,10.66,-6.35
64977,99,-8920,-4556,13144,522,1488,-667,3.98,11.35,-5.09
64989,99,-8648,-4676,13156,1146,1779,-833,8.74,13.57,-6.36
65001,99,-8712,-4600,12720,1406,1846,-978,10.73,14.08,-7.46
65013,99,-8920,-4744,12420,1281,1879,-977,9.77,14.34,-7.45
65025,99,-8784,-4580,12280,896,1230,-895,6.84,9.38,-6.83
65037,99,-8868,-4636,12200,778,123,-916,5.94,0.94,-6.99
65049,99,-9156,-4524,12236,862,-300,-865,6.58,-2.29,-6.6
65061,99,-9220,-4688,12076,854,-647,-759,6.52,-4.94,-5.79
65094,99,-8524,-4464,12052,367,-437,-753,2.8,-3.33,-5.74
65106,99,-8752,-4420,12052,411,-587,-708,3.14,-4.48,-5.4
65118,99,-9084,-4552,11876,107,-461,-568,0.82,-3.52,-4.33
65130,99,-8984,-4464,11928,-218,-7,-346,-1.66,-0.05,-2.64
65142,99,-8636,-4564,12260,-247,435,-215,-1.88,3.32,-1.64
65154,99,-8664,-4636,12136,-291,593,-262,-2.22,4.52,-2
65166,99,-8772,-4728,12284,-445,656,-247,-3.4,5,-1.88
65178,99,-8772,-4676,12496,-543,572,-269,-4.14,4.36,-2.05
65190,99,-9004,-4720,12456,-526,162,-291,-4.01,1.24,-2.22
65223,99,-8696,-4852,12288,-127,-612,87,-0.97,-4.67,0.66
65235,99,-8472,-4692,12508,-21,-995,41,-0.16,-7.59,0.31
65247,99,-8716,-4792,12676,6,-1469,82,0.05,-11.21,0.63
65259,99,-8808,-4860,13012,277,-1598,81,2.11,-12.19,0.62
65271,99,-8684,-4924,13016,390,-1692,127,2.98,-12.91,0.97
65283,99,-8488,-4884,13040,719,-2128,92,5.49,-16.24,0.7
65295,99,-8492,-4876,12696,929,-2391,-29,7.09,-18.24,-0.22
65307,99,-8356,-4852,12908,901,-2287,20,6.87,-17.45,0.15
65319,99,-8288,-4768,12952,918,-2061,-104,7,-15.72,-0.79
65352,99,-8300,-4740,12344,414,-1542,-112,3.16,-11.76,-0.85
65364,99,-8192,-4712,12368,145,-1070,-4,1.11,-8.16,-0.03
65376,99,-8292,-4720,12448,-303,-934,57,-2.31,-7.13,0.43
65388,99,-8364,-4768,12348,-573,-1120,144,-4.37,-8.54,1.1
65400,99,-8576,-4768,12672,-602,-1226,300,-4.59,-9.35,2.29
65412,99,-8616,-4852,12840,-581,-1094,464,-4.43,-8.35,3.54
65424,99,-8312,-4864,12832,-733,-1192,471,-5.59,-9.09,3.59
65436,99,-8008,-4804,12816,-902,-1047,420,-6.88,-7.99,3.2
65448,99,-7908,-4724,12960,-870,-992,274,-6.64,-7.57,2.09
65481,99,-7896,-4956,13004,23,-1048,110,0.18,-8,0.84
65493,99,-7920,-5132,13560,388,-1565,-68,2.96,-11.94,-0.52
65505,99,-7708,-5236,14460,1450,-2965,-587,11.06,-22.62,-4.48
65517,99,-7700,-5500,15660,3347,-5854,-1567,25.54,-44.66,-11.96
65529,99,-8180,-5536,15692,5151,-8743,-1973,39.3,-66.7,-15.05
65541,99,-8188,-5508,16016,6752,-10773,-2224,51.51,-82.19,-16.97
65553,99,-7900,-5304,15428,7751,-11789,-2018,59.14,-89.94,-15.4
65565,99,-7712,-4952,14660,8367,-11098,-1322,63.84,-84.67,-10.09
65577,99,-7248,-4608,13688,7876,-8996,-606,60.09,-68.63,-4.62
65610,99,-6576,-4040,12572,6104,-2704,253,46.57,-20.63,1.93
65622,99,-7184,-4144,12580,4945,-1930,706,37.73,-14.72,5.39
65634,99,-7272,-3864,13040,3943,-1691,1116,30.08,-12.9,8.51
65646,99,-6888,-3536,13520,3970,-2557,1243,30.29,-19.51,9.48
65658,99,-6544,-3276,13520,4032,-3476,1208,30.76,-26.52,9.22
65670,99,-6348,-3232,13088,3780,-3826,1088,28.84,-29.19,8.3
65682,99,-5984,-2868,13668,3518,-4247,961,26.84,-32.4,7.33
65694,99,-5608,-2920,14384,3880,-4541,627,29.6,-34.65,4.78
65706,99,-5640,-2848,14260,4288,-4878,404,32.71,-37.22,3.08
65739,99,-5032,-2684,14904,5354,-4036,539,40.85,-30.79,4.11
65751,99,-5136,-2504,14832,5217,-3983,451,39.8,-30.39,3.44
65763,99,-5164,-2444,14780,5033,-3212,487,38.4,-24.51,3.72
65775,99,-5024,-2460,14872,4799,-2953,424,36.61,-22.53,3.23
65787,99,-4852,-2376,15216,4888,-3042,319,37.29,-23.21,2.43
65799,99,-4872,-2264,15324,5310,-3137,174,40.51,-23.93,1.33
65811,99,-5188,-2132,15196,5682,-3462,146,43.35,-26.41,1.11
65823,99,-5372,-1896,14732,5669,-3628,315,43.25,-27.68,2.4
65835,99,-5064,-1840,14684,5435,-3571,461,41.47,-27.24,3.52
65868,99,-4952,-1572,14944,4560,-3106,616,34.79,-23.7,4.7
65880,99,-4680,-1296,15156,4480,-2501,818,34.18,-19.08,6.24
65892,99,-4588,-1180,15076,4417,-2348,789,33.7,-17.91,6.02
65904,99,-4396,-1040,15040,4438,-2488,760,33.86,-18.98,5.8
65916,99,-4212,-856,14960,4280,-2163,620,32.65,-16.5,4.73
65928,99,-4104,-696,14808,3915,-2133,579,29.87,-16.27,4.42
65940,99,-3976,-540,14620,3526,-2316,588,26.9,-17.67,4.49
65952,99,-4036,-236,14716,3496,-2321,668,26.67,-17.71,5.1
65964,99,-4184,-412,14688,3407,-2636,753,25.99,-20.11,5.74
65997,99,-4356,-248,14700,2920,-2201,1708,22.28,-16.79,13.03
66009,99,-3404,4,14456,2541,-2138,1741,19.39,-16.31,13.28
66021,99,-3028,128,14832,2221,-2453,1568,16.94,-18.71,11.96
66033,99,-3156,56,15080,2056,-2559,1351,15.69,-19.52,10.31
66045,99,-3100,100,15484,1781,-2023,1179,13.59,-15.43,9
66057,99,-2880,88,15540,1703,-1749,1069,12.99,-13.34,8.16
66069,99,-2628,48,15664,1527,-1124,854,11.65,-8.58,6.52
66081,99,-2696,76,15608,1215,-868,573,9.27,-6.62,4.37
66093,99,-3096,-68,16036,1266,-1116,398,9.66,-8.51,3.04
66126,99,-3440,-160,15844,1817,-1645,276,13.86,-12.55,2.11
66138,99,-3188,76,15992,1748,-1730,280,13.34,-13.2,2.14
66150,99,-3088,148,16228,1936,-1433,285,14.77,-10.93,2.17
66162,99,-3108,-36,16088,2198,-1203,190,16.77,-9.18,1.45
66174,99,-3384,60,15796,2053,-1139,323,15.66,-8.69,2.46
66186,99,-3392,124,15488,1655,-1046,489,12.63,-7.98,3.73
66198,99,-3120,184,15628,1454,-1290,596,11.09,-9.84,4.55
66210,99,-3184,220,15704,1339,-1300,689,10.22,-9.92,5.26
66222,99,-3256,268,15792,1370,-1386,811,10.45,-10.57,6.19
66255,99,-3332,152,15864,1656,-1320,1095,12.63,-10.07,8.35
66267,99,-3432,300,15752,1581,-1089,1476,12.06,-8.31,11.26
66279,99,-3556,300,15632,1567,-1025,1999,11.96,-7.82,15.25
66291,99,-3692,272,15824,1550,-685,2523,11.83,-5.23,19.25
66303,99,-3004,392,15776,1606,111,2680,12.25,0.85,20.45
66315,99,-2112,468,15536,1444,555,2365,11.02,4.23,18.04
66327,99,-1964,432,15876,1270,390,1714,9.69,2.98,13.08
66339,99,-2456,352,16548,1372,-19,1241,10.47,-0.14,9.47
66351,99,-2868,288,16928,1564,-388,1025,11.93,-2.96,7.82
66384,99,-3048,436,16628,1674,-1600,1192,12.77,-12.21,9.09
66396,99,-2760,600,16480,1546,-1405,1369,11.8,-10.72,10.44
66408,99,-2344,764,16452,1463,-1143,1470,11.16,-8.72,11.22
66420,99,-1792,1068,16204,1386,-875,1224,10.57,-6.68,9.34
66432,99,-1588,1088,15912,1150,-934,999,8.77,-7.13,7.62
66444,99,-1896,1176,16132,1324,-548,785,10.1,-4.18,5.99
66456,99,-2144,1268,15968,1626,-342,749,12.41,-2.61,5.71
66468,99,-2208,1308,15520,1694,-356,774,12.92,-2.72,5.91
66480,99,-2144,1432,15324,1557,-407,773,11.88,-3.11,5.9
66513,99,-1864,1580,14936,1100,-507,365,8.39,-3.87,2.78
66525,99,-1668,1628,15080,663,-233,261,5.06,-1.78,1.99
66537,99,-1884,1552,15168,434,25,158,3.31,0.19,1.21
66549,99,-2004,1532,15136,53,143,160,0.4,1.09,1.22
66561,99,-2116,1436,15420,-172,479,198,-1.31,3.65,1.51
66573,99,-2024,1396,15596,-159,679,108,-1.21,5.18,0.82
66585,99,-2264,1376,15668,-192,437,56,-1.46,3.33,0.43
66597,99,-2576,1352,15696,-261,437,56,-1.99,3.33,0.43
66609,99,-2892,1356,15684,-411,334,301,-3.14,2.55,2.3
66642,99,-2608,1124,15368,-1088,-202,534,-8.3,-1.54,4.07
66654,99,-2236,1132,15444,-1534,-459,555,-11.7,-3.5,4.23
66666,99,-1956,1352,16236,-1379,-33,368,-10.52,-0.25,2.81
66678,99,-1792,1228,16572,-1027,323,316,-7.84,2.46,2.41
66690,99,-1468,1228,16912,-418,18,268,-3.19,0.14,2.04
66702,99,-1184,1256,16928,18,118,72,0.14,0.9,0.55
66714,99,-1232,1172,16464,-138,294,-133,-1.05,2.24,-1.01
66726,99,-1512,1176,15964,-269,357,-164,-2.05,2.72,-1.25
66738,99,-1608,1128,15684,-525,811,-154,-4.01,6.19,-1.17
66771,99,-864,812,16464,42,2221,-515,0.32,16.94,-3.93
66783,99,-984,684,16168,-177,2566,-1109,-1.35,19.58,-8.46
66795,99,-1784,596,15688,-609,2621,-1502,-4.65,20,-11.46
66807,99,-2620,456,15760,-821,3120,-1530,-6.26,23.8,-11.67
66819,99,-3044,108,16276,-821,3342,-1355,-6.26,25.5,-10.34
66831,99,-3352,-84,16880,-466,2725,-1084,-3.56,20.79,-8.27
66843,99,-3540,-176,17184,-142,2599,-1015,-1.08,19.83,-7.74
66855,99,-3632,-212,16896,-20,2462,-945,-0.15,18.78,-7.21
66867,99,-3748,-268,16340,-224,2231,-812,-1.71,17.02,-6.2
66900,99,-4528,-380,14936,-1831,2240,-530,-13.97,17.09,-4.04
66912,99,-4812,-536,14360,-3028,2631,-130,-23.1,20.07,-0.99
66924,99,-5200,-512,13780,-4614,2897,265,-35.2,22.1,2.02
66936,99,-5276,-680,15384,-4821,4061,1022,-36.78,30.98,7.8
66948,99,-4144,-2068,15200,-5017,5146,1261,-38.28,39.26,9.62
66960,99,-4192,-2852,14916,-5034,5486,512,-38.41,41.85,3.91
66972,99,-6348,-2260,15172,-4607,3830,708,-35.15,29.22,5.4
66984,99,-8124,-440,19840,-1570,-97,2459,-11.98,-0.74,18.76
66996,99,-4740,3284,20216,-159,-4636,4267,-1.21,-35.37,32.55
67029,99,7056,2060,14336,958,-3757,-1779,7.31,-28.66,-13.57
67041,99,1932,1424,15780,1672,-5012,-4864,12.76,-38.24,-37.11
67053,99,-4040,100,17952,3215,-5306,-4321,24.53,-40.48,-32.97
67065,99,-6328,-812,18652,4064,-1803,-2463,31.01,-13.76,-18.79
67077,99,-5856,-996,17924,4414,635,-463,33.68,4.84,-3.53
67089,99,-4644,-668,17108,3990,2268,830,30.44,17.3,6.33
67101,99,-3340,-316,16724,3129,4055,1286,23.87,30.94,9.81
67113,99,-1852,252,16636,2423,5078,679,18.49,38.74,5.18
67125,99,-2092,412,16208,2211,3689,-262,16.87,28.14,-2
67158,99,-5884,-408,15472,2886,-1713,-890,22.02,-13.07,-6.79
67170,99,-6076,-128,14736,3640,-2922,-624,27.77,-22.29,-4.76
67182,99,-6356,-80,13664,3258,-3159,-297,24.86,-24.1,-2.27
67194,99,-6304,284,13340,2929,-2936,457,22.35,-22.4,3.49
67206,99,-5908,552,13380,2363,-2746,1365,18.03,-20.95,10.41
67218,99,-4804,956,13944,1919,-2818,2089,14.64,-21.5,15.94
67230,99,-3304,964,14480,1477,-3094,2202,11.27,-23.61,16.8
67242,99,-2356,1248,14820,1198,-3209,1932,9.14,-24.48,14.74
67254,99,-1940,1316,14724,1346,-3400,1392,10.27,-25.94,10.62
67287,99,-2104,1080,15376,3340,-5498,907,25.48,-41.95,6.92
67299,99,-1968,1432,14980,3073,-5097,1038,23.45,-38.89,7.92
67311,99,-1576,1912,14948,2732,-4772,1259,20.84,-36.41,9.61
67323,99,-820,2188,15424,3075,-4426,1169,23.46,-33.77,8.92
67335,99,60,2140,16020,3878,-4883,828,29.59,-37.25,6.32
67347,99,324,2160,16692,5018,-5412,376,38.28,-41.29,2.87
67359,99,244,1944,16576,5929,-5154,98,45.23,-39.32,0.75
67371,99,-12,2096,16044,6347,-5106,91,48.42,-38.96,0.69
67383,99,-164,2212,15332,6177,-4620,238,47.13,-35.25,1.82
67416,99,-512,2612,14276,4899,-4387,85,37.38,-33.47,0.65
67428,99,-616,2856,14300,4072,-4000,-37,31.07,-30.52,-0.28
67440,99,-252,2840,14948,3302,-4529,166,25.19,-34.55,1.27
67452,99,-868,2808,15284,3028,-5481,69,23.1,-41.82,0.53
67464,99,-592,3012,15116,2701,-4051,289,20.61,-30.91,2.2
67476,99,-28,2724,15496,1659,-4161,395,12.66,-31.75,3.01
67488,99,180,2672,16076,896,-4417,385,6.84,-33.7,2.94
67500,99,200,2596,16288,14,-3781,463,0.11,-28.85,3.53
67512,99,352,2624,16560,-653,-3134,578,-4.98,-23.91,4.41
67545,99,956,2500,16912,57,-1766,436,0.43,-13.47,3.33
67557,99,1456,2780,16952,-258,-990,410,-1.97,-7.55,3.13
67569,99,1952,2932,16896,-168,-447,197,-1.28,-3.41,1.5
67581,99,1908,3032,16576,-200,-444,-188,-1.53,-3.39,-1.43
67593,99,1496,3000,16284,-418,-409,-419,-3.19,-3.12,-3.2
67605,99,1092,2944,16228,-636,-564,-458,-4.85,-4.3,-3.49
67617,99,1220,2828,16384,-743,-651,-437,-5.67,-4.97,-3.33
67629,99,1560,2716,16340,-1015,-330,-427,-7.74,-2.52,-3.26
67641,99,1844,2924,16184,-983,130,-478,-7.5,0.99,-3.65
67674,99,1256,3068,15420,-1588,2146,-922,-12.12,16.37,-7.03
67686,99,484,2688,15740,-1842,2674,-1094,-14.05,20.4,-8.35
67698,99,-264,2420,15816,-2022,2739,-1105,-15.43,20.9,-8.43
67710,99,-836,1968,16088,-1461,2196,-732,-11.15,16.75,-5.58
67722,99,-684,1792,16052,-1231,2080,-446,-9.39,15.87,-3.4
67734,99,-364,1852,15628,-1262,1750,-304,-9.63,13.35,-2.32
67746,99,-480,1804,15524,-1526,1445,-245,-11.64,11.02,-1.87
67758,99,-544,1872,15508,-1634,1411,-94,-12.47,10.77,-0.72
67770,99,-380,1808,15168,-1799,1282,99,-13.73,9.78,0.76
67803,99,208,1804,15672,-927,-617,-46,-7.07,-4.71,-0.35
67815,99,8,1552,16116,-571,-889,-182,-4.36,-6.78,-1.39
67827,99,8,1428,17096,-408,-930,-132,-3.11,-7.1,-1.01
67839,99,124,1540,17528,-125,-1348,-196,-0.95,-10.28,-1.5
67851,99,136,1664,17440,74,-1194,-197,0.56,-9.11,-1.5
67863,99,208,1676,17076,4,-971,-67,0.03,-7.41,-0.51
67875,99,556,1708,17060,-85,-218,94,-0.65,-1.66,0.72
67887,99,1008,1484,17084,112,153,81,0.85,1.17,0.62
67899,99,1128,1176,17308,197,169,-7,1.5,1.29,-0.05
67932,99,1092,1428,17100,1356,684,-873,10.35,5.22,-6.66
67944,99,744,1876,16880,1315,244,-1160,10.03,1.86,-8.85
67956,99,440,1736,16848,877,-245,-1055,6.69,-1.87,-8.05
67968,99,480,1812,16912,453,-320,-812,3.46,-2.44,-6.2
67980,99,696,1744,16880,206,61,-567,1.57,0.47,-4.33
67992,99,808,1592,16600,160,1004,-555,1.22,7.66,-4.23
68004,99,704,1576,16404,287,2392,-616,2.19,18.25,-4.7
68016,99,480,1736,16428,369,3446,-642,2.82,26.29,-4.9
68028,99,420,1864,16404,673,3607,-542,5.13,27.52,-4.14
68061,99,-752,1532,16152,666,2587,-508,5.08,19.74,-3.88
68073,99,-1052,1484,16476,307,2173,-281,2.34,16.58,-2.14
68085,99,-1296,1560,16600,218,1950,-132,1.66,14.88,-1.01
68097,99,-1192,1776,16552,342,1879,24,2.61,14.34,0.18
68109,99,-1072,1804,16260,620,1837,139,4.73,14.02,1.06
68121,99,-1092,1848,15684,524,1677,278,4,12.79,2.12
68133,99,-1040,2012,14964,143,1536,476,1.09,11.72,3.63
68145,99,-768,2136,14472,-367,1300,669,-2.8,9.92,5.1
68157,99,-508,2436,14156,-937,750,615,-7.15,5.72,4.69
68190,99,-444,2492,14560,-724,-648,246,-5.52,-4.94,1.88
68202,99,-648,2528,14824,-441,-789,335,-3.36,-6.02,2.56
68214,99,-656,2160,14884,-352,-640,488,-2.69,-4.88,3.72
68226,99,-624,2000,15188,-515,-865,559,-3.93,-6.6,4.26
68238,99,-372,1952,15396,-596,-901,652,-4.55,-6.87,4.97
68250,99,-160,1912,15756,-483,-700,611,-3.68,-5.34,4.66
68262,99,80,1756,15908,-427,-730,531,-3.26,-5.57,4.05
68274,99,396,1696,16200,-329,-348,382,-2.51,-2.66,2.91
68286,99,524,1688,16516,-183,-239,255,-1.4,-1.82,1.95
68319,99,-60,1480,16448,-116,-287,110,-0.89,-2.19,0.84
68331,99,92,1652,16396,-187,-344,124,-1.43,-2.62,0.95
68343,99,144,1740,16428,-136,-500,200,-1.04,-3.81,1.53
68355,99,576,1780,16496,131,-963,178,1,-7.35,1.36
68367,99,556,1720,16428,57,-370,106,0.43,-2.82,0.81
68379,99,424,1624,16296,375,-614,8,2.86,-4.68,0.06
68391,99,300,1744,16376,762,-1376,88,5.81,-10.5,0.67
68403,99,88,1640,15988,1029,-1178,81,7.85,-8.99,0.62
68415,99,-56,1696,15596,858,-1388,213,6.55,-10.59,1.63
68448,99,180,1480,16116,1067,-2307,11,8.14,-17.6,0.08
68460,99,284,1456,16476,1262,-2242,93,9.63,-17.11,0.71
68472,99,4,1344,16304,1053,-1757,291,8.03,-13.4,2.22
68484,99,80,1372,16020,737,-891,427,5.62,-6.8,3.26
68496,99,204,1544,16084,467,-630,437,3.56,-4.81,3.33
68508,99,212,1480,16396,545,-955,346,4.16,-7.29,2.64
68520,99,52,1368,16692,641,-1413,379,4.89,-10.78,2.89
68532,99,164,1516,16748,997,-1534,416,7.61,-11.7,3.17
68544,99,488,1504,16496,1136,-1542,416,8.67,-11.76,3.17
68577,99,856,1708,15896,802,-665,341,6.12,-5.07,2.6
68589,99,1228,1872,16072,583,-204,345,4.45,-1.56,2.63
68601,99,1476,1980,16276,502,26,223,3.83,0.2,1.7
68613,99,1476,1932,16044,358,370,54,2.73,2.82,0.41
68625,99,1544,2072,16544,520,376,-25,3.97,2.87,-0.19
68637,99,1504,1976,16524,887,283,-232,6.77,2.16,-1.77
68649,99,1376,2012,16288,953,596,-338,7.27,4.55,-2.58
68661,99,1252,2008,16212,967,577,-408,7.38,4.4,-3.11
68673,99,1264,2064,16164,952,724,-374,7.26,5.52,-2.85
68706,99,1036,2084,15232,261,906,-552,1.99,6.91,-4.21
68718,99,916,2236,15448,-41,996,-544,-0.31,7.6,-4.15
68730,99,744,2116,15536,-245,1012,-592,-1.87,7.72,-4.52
68742,99,656,1984,15724,-295,982,-582,-2.25,7.49,-4.44
68754,99,492,1860,16364,55,877,-593,0.42,6.69,-4.52
68766,99,340,1816,15988,210,863,-600,1.6,6.58,-4.58
